age_house,age_garg,age_rem,lot_area,wood_deck_sf,open_porch_sf,lot_frontage,bsmtfin_sf_1,fireplaces,totrms_abvgrd,mas_vnr_area,full_bath,1st_flr_sf,total_bsmt_sf,garage_cars,garage_area,gr_liv_area,overall_qual,saleprice,ms_zoning,street,lot_shape,land_contour,utilities,condition_2,bldg_type,house_style,roof_matl,mas_vnr_type,exter_qual,bsmt_qual,bsmt_cond,kitchen_qual,garage_type,garage_finish,garage_qual,garage_cond,sale_type,neighborhood,exterior_1st,exterior_2nd
62,62.0,1,11851,0,100,69.0,780.0,1,7,0.0,1,1027,1027.0,1.0,240.0,1633,5,129000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,Gd,Detchd,Unf,TA,TA,WD ,OldTown,VinylSd,VinylSd
19,19.0,19,13811,125,0,54.0,980.0,1,5,72.0,2,1137,1112.0,2.0,551.0,1137,6,176000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,Gd,Gd,Gd,Attchd,Unf,TA,TA,WD ,Timber,HdBoard,HdBoard
46,46.0,46,10143,0,0,83.0,384.0,0,6,295.0,1,1380,1380.0,1.0,364.0,1380,6,154000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,NAmes,HdBoard,HdBoard
22,22.0,22,18265,282,0,93.0,920.0,1,6,228.0,2,1256,1256.0,2.0,578.0,1256,6,180000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Gd,Gd,Gd,Attchd,Unf,TA,TA,WD ,Timber,Plywood,HdBoard
31,31.0,31,4224,536,90,44.0,874.0,1,6,0.0,1,1142,1142.0,2.0,528.0,1142,5,134000,RM,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,None,TA,Gd,TA,TA,Attchd,Fin,TA,TA,WD ,MeadowV,CemntBd,CmentBd
57,57.0,6,12615,0,29,84.0,477.0,1,7,0.0,2,2158,1202.0,2.0,576.0,2158,6,243000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,Gd,Gd,Attchd,Unf,TA,TA,WD ,Edwards,WdShing,Wd Shng
5,5.0,4,14536,0,252,85.0,1300.0,1,9,236.0,2,1629,1616.0,3.0,808.0,1629,8,270000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,Timber,VinylSd,VinylSd
24,24.0,24,9187,120,0,71.0,336.0,0,5,0.0,1,1080,1084.0,2.0,484.0,1080,6,134000,RL,Pave,Reg,Bnk,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,Mitchel,VinylSd,VinylSd
16,16.0,16,9900,340,60,90.0,987.0,1,9,256.0,2,1372,1347.0,3.0,656.0,2646,7,260000,RL,Pave,Reg,Low,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,NoRidge,HdBoard,HdBoard
2,2.0,1,8251,192,35,70.0,778.0,1,7,143.0,2,1506,1494.0,2.0,672.0,1506,7,249000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Gd,Gd,Gd,Attchd,RFn,TA,TA,WD ,Somerst,VinylSd,VinylSd
39,39.0,39,10140,0,20,78.0,553.0,0,7,264.0,2,1334,1334.0,2.0,477.0,1334,7,164500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,RFn,TA,TA,WD ,NWAmes,HdBoard,HdBoard
57,57.0,57,7200,0,68,60.0,630.0,0,4,0.0,1,732,732.0,1.0,240.0,732,5,118900,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,Gd,TA,Detchd,Unf,TA,TA,WD ,NAmes,MetalSd,MetalSd
31,31.0,31,4043,0,55,53.0,727.0,1,4,0.0,2,1069,1069.0,2.0,440.0,1069,6,146300,RL,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,None,TA,Gd,TA,TA,Attchd,RFn,TA,TA,WD ,NPkVill,Plywood,Plywood
44,44.0,44,11235,40,176,75.0,925.0,0,6,0.0,1,999,925.0,1.0,308.0,999,5,130000,RL,Pave,Reg,Lvl,AllPub,Norm,2fmCon,SFoyer,CompShg,None,TA,Gd,TA,TA,Detchd,Unf,TA,TA,WD ,Sawyer,HdBoard,HdBoard
43,43.0,43,18160,0,108,160.0,550.0,1,6,138.0,1,1128,1302.0,2.0,480.0,1128,6,154204,RL,Grvl,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkCmn,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,Gilbert,HdBoard,HdBoard
50,50.0,7,11355,0,304,76.0,637.0,1,6,125.0,1,1312,1312.0,2.0,495.0,1312,7,186000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,Tar&Grv,BrkFace,TA,TA,TA,TA,Attchd,RFn,TA,TA,WD ,NAmes,HdBoard,HdBoard
36,36.0,36,1680,0,0,21.0,350.0,0,6,356.0,2,630,630.0,1.0,264.0,1302,5,111750,RM,Pave,Reg,Lvl,AllPub,Norm,Twnhs,2Story,CompShg,BrkFace,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,BrDale,HdBoard,HdBoard
7,7.0,6,14300,220,150,110.0,1373.0,2,10,1095.0,2,2696,2846.0,3.0,958.0,2696,9,500000,RL,Pave,Reg,HLS,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Ex,Ex,TA,Ex,Attchd,Fin,TA,TA,WD ,NridgHt,VinylSd,VinylSd
1,1.0,1,11308,0,102,96.0,936.0,1,10,154.0,2,1130,1104.0,3.0,836.0,2184,9,335000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,Stone,Ex,Ex,TA,Ex,Attchd,Fin,TA,TA,WD ,NridgHt,VinylSd,VinylSd
32,32.0,32,10480,0,69,80.0,403.0,1,8,660.0,2,1098,803.0,2.0,483.0,1964,7,205000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,RFn,TA,TA,WD ,NWAmes,Plywood,Plywood
17,17.0,17,5118,0,64,35.0,926.0,1,4,0.0,1,1321,1312.0,2.0,484.0,1321,8,212000,RL,Pave,IR1,HLS,AllPub,Norm,TwnhsE,1Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,StoneBr,CemntBd,CmentBd
6,6.0,5,3811,128,53,44.0,1373.0,1,5,186.0,2,1646,1594.0,2.0,525.0,1646,8,246000,RM,Pave,IR1,HLS,AllPub,Norm,TwnhsE,1Story,CompShg,Stone,Gd,Ex,TA,Gd,Attchd,Fin,TA,TA,WD ,Crawfor,CemntBd,CmentBd
81,36.0,9,5500,0,0,50.0,234.0,0,6,0.0,1,926,926.0,2.0,484.0,1316,5,130000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,OldTown,Wd Sdng,Wd Sdng
13,13.0,6,9317,202,93,75.0,497.0,1,7,0.0,2,1029,779.0,2.0,499.0,1958,7,220000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Gd,Gd,Gd,Attchd,RFn,TA,TA,CWD,SawyerW,VinylSd,VinylSd
0,0.0,0,8004,0,150,75.0,544.0,0,8,110.0,2,832,832.0,2.0,552.0,1935,8,263435,FV,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,Stone,Gd,Gd,TA,TA,BuiltIn,Fin,TA,TA,New,Somerst,VinylSd,VinylSd
2,1.0,1,6240,0,35,48.0,846.0,1,6,176.0,2,1342,1342.0,2.0,550.0,1342,8,234250,RL,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,NridgHt,MetalSd,MetalSd
37,37.0,37,15865,81,207,95.0,351.0,1,8,0.0,2,2217,2217.0,2.0,621.0,2217,8,268000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,Tar&Grv,None,Gd,TA,Gd,Gd,Attchd,Unf,TA,TA,WD ,NAmes,Wd Sdng,Wd Sdng
4,4.0,3,3182,100,16,43.0,16.0,1,5,16.0,2,1220,1220.0,2.0,397.0,1220,7,180000,RL,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,Blmngtn,VinylSd,VinylSd
80,80.0,3,9600,0,0,60.0,141.0,1,7,0.0,2,689,689.0,2.0,360.0,1378,7,161000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,TA,TA,TA,Gd,Detchd,Unf,TA,TA,WD ,OldTown,MetalSd,MetalSd
52,52.0,52,13587,0,0,70.0,532.0,0,5,0.0,1,988,988.0,1.0,264.0,988,5,119000,RL,Pave,Reg,Lvl,AllPub,Norm,2fmCon,1Story,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,NAmes,MetalSd,MetalSd
3,3.0,2,11447,0,265,85.0,1571.0,1,7,674.0,2,1964,1964.0,3.0,892.0,1964,8,370000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Ex,TA,Gd,Attchd,Fin,TA,TA,WD ,Timber,VinylSd,VinylSd
13,13.0,12,9466,0,30,50.0,457.0,1,5,0.0,1,1494,1494.0,2.0,478.0,1494,8,279700,RL,Pave,IR2,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,Veenker,BrkFace,BrkFace
49,49.0,49,8400,0,60,70.0,623.0,1,6,0.0,1,1364,1179.0,1.0,331.0,1364,5,132000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,Fa,TA,TA,Attchd,RFn,TA,TA,WD ,NAmes,BrkFace,BrkFace
86,12.0,56,11040,0,47,60.0,637.0,0,7,0.0,1,897,637.0,1.0,570.0,1336,4,108000,C (all),Pave,Reg,Low,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,CarPort,Unf,TA,TA,COD,IDOTRR,MetalSd,MetalSd
14,14.0,13,15138,0,146,174.0,689.0,1,9,506.0,2,1490,1462.0,3.0,810.0,2794,8,403000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,Gd,TA,Ex,Attchd,Fin,TA,TA,WD ,NoRidge,VinylSd,VinylSd
46,46.0,46,9600,0,0,100.0,600.0,1,6,291.0,1,1254,1218.0,2.0,525.0,1254,6,158500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,BrkFace,TA,TA,TA,TA,Attchd,RFn,TA,TA,WD ,NAmes,WdShing,Wd Shng
4,4.0,4,11367,199,60,90.0,932.0,1,7,210.0,2,1091,1065.0,2.0,586.0,1989,8,255000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,CollgCr,VinylSd,VinylSd
52,52.0,52,26073,0,51,56.0,1116.0,2,7,0.0,2,1898,1898.0,2.0,484.0,1898,5,236500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,Crawfor,BrkFace,MetalSd
41,33.0,41,7150,0,0,65.0,725.0,0,5,52.0,1,988,988.0,1.0,360.0,988,5,129250,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,NAmes,HdBoard,HdBoard
51,51.0,13,15602,0,54,100.0,1247.0,2,6,0.0,2,1801,1501.0,2.0,484.0,1801,7,289000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Attchd,Fin,TA,TA,WD ,Crawfor,BrkFace,Wd Sdng
41,29.0,8,9230,0,64,71.0,661.0,0,6,166.0,1,1200,864.0,2.0,884.0,1200,5,146000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,TA,Gd,Detchd,Unf,TA,TA,WD ,NAmes,MetalSd,MetalSd
34,33.0,34,1890,0,0,21.0,282.0,0,6,380.0,1,494,494.0,1.0,264.0,1030,6,116000,RM,Pave,Reg,Lvl,AllPub,Norm,Twnhs,2Story,CompShg,BrkFace,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,BrDale,HdBoard,HdBoard
4,4.0,4,8749,0,120,70.0,654.0,1,7,0.0,2,992,979.0,2.0,610.0,1932,7,213000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,CollgCr,VinylSd,VinylSd
53,53.0,12,11375,81,0,91.0,736.0,1,6,0.0,1,1299,967.0,2.0,494.0,1299,6,150000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,Gd,Attchd,Unf,TA,TA,WD ,Sawyer,VinylSd,VinylSd
4,4.0,3,3182,156,0,43.0,16.0,1,7,16.0,2,1504,1346.0,2.0,457.0,1504,7,181000,RL,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,Blmngtn,VinylSd,VinylSd
49,49.0,49,9750,0,0,75.0,608.0,0,7,243.0,1,1442,1442.0,1.0,301.0,1442,6,157900,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,RFn,TA,TA,COD,NAmes,MetalSd,MetalSd
7,7.0,6,13426,208,107,72.0,894.0,1,7,0.0,2,951,951.0,2.0,586.0,1779,7,217000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,CollgCr,VinylSd,VinylSd
57,57.0,57,7200,0,80,60.0,534.0,0,6,0.0,1,988,876.0,1.0,276.0,988,5,119000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,NAmes,MetalSd,MetalSd
54,54.0,54,7200,0,0,60.0,673.0,0,6,0.0,1,854,854.0,1.0,240.0,1278,6,127500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,NAmes,MetalSd,MetalSd
38,21.0,38,1869,0,0,21.0,321.0,0,5,127.0,1,483,483.0,1.0,280.0,987,6,106000,RM,Pave,Reg,Lvl,AllPub,Norm,Twnhs,2Story,CompShg,BrkFace,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,BrDale,HdBoard,HdBoard
7,7.0,6,16770,218,183,129.0,1196.0,1,8,270.0,2,1712,1712.0,3.0,701.0,1712,8,286500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Ex,TA,Gd,Attchd,RFn,TA,TA,WD ,NridgHt,VinylSd,VinylSd
33,33.0,33,4043,0,55,53.0,360.0,1,4,0.0,2,1069,1069.0,2.0,440.0,1069,6,127500,RL,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,None,TA,Gd,TA,TA,Attchd,RFn,TA,TA,WD ,NPkVill,Plywood,Plywood
5,5.0,4,12677,185,140,62.0,1218.0,1,6,472.0,1,1518,1518.0,2.0,588.0,1518,8,274000,RL,Pave,IR1,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,BrkFace,Ex,Ex,TA,Ex,Attchd,RFn,TA,TA,WD ,NridgHt,MetalSd,MetalSd
1,1.0,1,12852,0,192,107.0,770.0,1,6,0.0,2,920,920.0,2.0,612.0,1780,8,264966,RL,Pave,IR1,HLS,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,New,Timber,VinylSd,VinylSd
95,49.0,60,10800,0,0,60.0,686.0,0,7,0.0,2,966,686.0,1.0,416.0,1652,5,139000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,Fa,TA,TA,Detchd,Unf,TA,TA,WD ,OldTown,MetalSd,MetalSd
37,37.0,14,13860,269,111,75.0,1410.0,3,9,0.0,2,2000,1952.0,2.0,538.0,2704,8,345000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,None,Gd,Gd,TA,Ex,Attchd,Fin,TA,TA,WD ,NAmes,Plywood,Wd Sdng
13,13.0,12,11927,120,35,73.0,408.0,1,7,519.0,2,1592,1556.0,2.0,484.0,1592,8,228000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,CollgCr,HdBoard,HdBoard
7,7.0,6,4923,0,120,41.0,1153.0,1,5,0.0,1,1593,1593.0,2.0,682.0,1593,8,286000,RL,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,None,Gd,Ex,TA,Ex,Attchd,Fin,TA,TA,WD ,StoneBr,CemntBd,CmentBd
42,42.0,42,7800,0,0,66.0,312.0,0,5,0.0,1,912,912.0,1.0,288.0,912,5,115000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,NAmes,Wd Sdng,Wd Sdng
6,6.0,6,13300,100,0,67.0,326.0,1,7,0.0,2,744,384.0,2.0,400.0,1374,7,184500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,None,Gd,Gd,TA,Gd,BuiltIn,Fin,TA,TA,WD ,Gilbert,VinylSd,VinylSd
31,31.0,31,2308,48,0,24.0,556.0,1,7,0.0,2,804,804.0,2.0,440.0,1548,6,155000,RL,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,2Story,CompShg,None,TA,Gd,TA,Gd,Detchd,Unf,TA,TA,WD ,NPkVill,Plywood,Brk Cmn
40,40.0,9,13383,0,16,83.0,594.0,1,7,176.0,2,1404,1188.0,2.0,504.0,1404,5,160000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,Mitchel,HdBoard,HdBoard
42,42.0,42,9350,0,32,85.0,360.0,1,7,0.0,1,720,720.0,2.0,480.0,1440,5,157500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,TA,TA,TA,TA,Attchd,Fin,TA,TA,WD ,NAmes,HdBoard,HdBoard
16,16.0,15,9892,129,64,76.0,1341.0,2,6,0.0,2,1803,1679.0,2.0,482.0,1803,8,285000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,Gd,Gd,Gd,Gd,Attchd,Unf,TA,TA,WD ,Mitchel,VinylSd,VinylSd
82,29.0,14,10284,0,0,60.0,1030.0,0,6,0.0,2,845,1151.0,2.0,580.0,1281,4,128500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,OldTown,MetalSd,MetalSd
8,8.0,8,9660,210,31,84.0,791.0,1,7,242.0,2,1079,1044.0,3.0,885.0,1976,8,286000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,NoRidge,VinylSd,VinylSd
12,12.0,12,10179,252,30,88.0,847.0,1,7,0.0,2,945,945.0,2.0,470.0,1608,6,189500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,TA,Gd,TA,TA,Attchd,Fin,TA,TA,WD ,Gilbert,VinylSd,VinylSd
60,60.0,13,5830,0,0,53.0,788.0,0,7,0.0,1,1030,988.0,1.0,363.0,1612,5,128500,RM,Pave,Reg,Lvl,AllPub,Feedr,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,BrkSide,MetalSd,MetalSd
68,68.0,55,6240,0,0,52.0,48.0,0,7,0.0,1,899,672.0,1.0,280.0,1322,5,132000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,BrkSide,Wd Sdng,Wd Sdng
106,21.0,36,6451,264,0,58.0,208.0,0,7,0.0,1,848,712.0,2.0,576.0,1428,7,139900,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,TA,TA,TA,TA,Detchd,Fin,TA,TA,WD ,OldTown,AsbShng,Wd Sdng
31,31.0,31,11080,0,0,140.0,576.0,0,6,257.0,2,1210,1128.0,2.0,528.0,1210,6,148000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,BrkFace,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,Mitchel,Plywood,Plywood
36,36.0,36,10759,0,0,70.0,190.0,1,5,0.0,2,1001,1001.0,2.0,490.0,1641,5,140000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,Gd,TA,TA,Detchd,Unf,TA,TA,WD ,Sawyer,HdBoard,HdBoard
48,8.0,15,8973,0,80,69.0,567.0,0,6,85.0,1,1053,1008.0,2.0,750.0,1053,5,150000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,TA,Ex,2Types,RFn,TA,TA,WD ,NAmes,Plywood,Plywood
12,12.0,11,10990,168,0,97.0,851.0,2,12,0.0,2,1064,1064.0,2.0,576.0,2125,7,279500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Ex,TA,Gd,Attchd,RFn,TA,TA,WD ,NoRidge,VinylSd,VinylSd
2,2.0,2,3675,0,44,35.0,467.0,0,5,76.0,1,1072,547.0,2.0,525.0,1072,6,140000,RM,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,SFoyer,CompShg,Stone,TA,Gd,TA,Gd,Basment,Fin,TA,TA,WD ,Edwards,VinylSd,VinylSd
11,11.0,11,5858,203,68,26.0,1051.0,1,5,0.0,2,1337,1405.0,2.0,511.0,1337,7,184000,RH,Pave,IR1,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,NAmes,MetalSd,MetalSd
32,32.0,32,3880,223,78,40.0,1052.0,1,4,0.0,1,1226,1226.0,2.0,484.0,1226,8,206000,RL,Pave,IR1,Lvl,AllPub,Norm,Twnhs,1Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,Greens,Wd Sdng,Plywood
35,35.0,35,1504,0,0,21.0,252.0,0,5,0.0,1,546,546.0,1.0,253.0,1092,4,85500,RM,Pave,Reg,Lvl,AllPub,Norm,Twnhs,2Story,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,MeadowV,CemntBd,CmentBd
74,69.0,13,11988,0,0,74.0,326.0,1,6,0.0,1,849,715.0,1.0,240.0,1660,6,188700,RL,Pave,IR1,HLS,AllPub,Norm,1Fam,2Story,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,Crawfor,Stucco,Stucco
31,31.0,23,10928,252,55,80.0,363.0,1,7,101.0,2,1671,1427.0,2.0,484.0,1671,6,200000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,RFn,TA,TA,WD ,NWAmes,VinylSd,VinylSd
19,19.0,18,10778,114,36,74.0,460.0,0,4,0.0,1,1061,1054.0,2.0,462.0,1061,7,162000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,None,Gd,Gd,TA,Gd,Attchd,Unf,TA,TA,WD ,SawyerW,HdBoard,HdBoard
0,0.0,0,12085,0,0,93.0,1004.0,1,7,328.0,2,1734,1734.0,3.0,928.0,1734,8,318000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,Stone,Gd,Ex,TA,Ex,Attchd,RFn,TA,TA,New,NridgHt,VinylSd,VinylSd
47,47.0,47,10197,0,20,80.0,288.0,1,6,491.0,1,1362,1362.0,2.0,504.0,1362,6,163000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkCmn,TA,TA,TA,TA,Attchd,Unf,TA,TA,COD,NAmes,WdShing,Wd Shng
67,67.0,57,8160,0,0,60.0,312.0,0,7,0.0,1,756,756.0,1.0,240.0,1134,5,126000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,Edwards,MetalSd,MetalSd
49,49.0,49,11344,0,0,78.0,460.0,0,7,180.0,1,874,874.0,1.0,315.0,1524,5,144000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,BrkFace,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,NAmes,MetalSd,MetalSd
9,9.0,8,11002,286,60,74.0,1048.0,1,9,0.0,2,1411,1389.0,3.0,758.0,2582,8,322500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,NoRidge,VinylSd,VinylSd
86,86.0,5,21384,0,312,144.0,1309.0,1,6,0.0,1,1072,1324.0,2.0,528.0,1576,5,223500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,TA,TA,TA,Gd,Attchd,RFn,TA,TA,WD ,BrkSide,Wd Sdng,Wd Sdng
11,11.0,10,8702,0,36,72.0,706.0,1,7,0.0,2,926,926.0,2.0,470.0,1604,6,187500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,TA,TA,TA,TA,Attchd,Fin,TA,TA,WD ,Gilbert,VinylSd,VinylSd
2,2.0,1,6289,192,28,41.0,762.0,1,6,256.0,2,1362,1362.0,2.0,460.0,1362,6,207000,RL,Pave,IR1,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,Stone,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,NridgHt,VinylSd,VinylSd
17,8.0,17,10429,150,0,62.0,330.0,0,6,0.0,1,624,624.0,2.0,440.0,1287,5,130000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,TA,Gd,TA,TA,Detchd,Unf,TA,TA,WD ,Mitchel,HdBoard,Wd Shng
86,36.0,56,10800,229,0,60.0,821.0,1,5,0.0,1,1130,1120.0,2.0,720.0,1130,5,120000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,OldTown,Stucco,Stucco
