id,lot_area,utilities,neighborhood,bldg_type,house_style,overall_qual,overall_cond,foundation,bsmtfin_type_2,total_bsmt_sf,heating,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_cars,garage_area,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,pool_area,mo_sold,sale_type,saleprice,age
2632,10205,AllPub,NAmes,1Fam,SFoyer,5,5,CBlock,Unf,925.0,GasA,999,0,999,1.0,0.0,1,0,3,1,TA,6,0,Attchd,1.0,300.0,Y,150,72,0,0,5,WD ,134500,44
1835,4379,AllPub,Somerst,TwnhsE,1Story,8,5,PConc,Unf,1378.0,GasA,1378,0,1378,1.0,0.0,2,0,2,1,Gd,6,1,Attchd,2.0,540.0,Y,160,56,0,0,7,WD ,214000,3
2675,7800,AllPub,OldTown,2fmCon,1.5Fin,5,7,CBlock,Unf,793.0,GasA,793,325,1118,1.0,0.0,1,0,3,1,TA,5,1,Detchd,2.0,410.0,Y,0,0,0,0,5,WD ,119900,67
1503,12108,AllPub,Edwards,Duplex,1Story,4,4,CBlock,Unf,1440.0,GasA,1440,0,1440,0.0,0.0,2,0,4,2,Fa,8,0,,0.0,0.0,Y,0,0,0,0,9,WD ,118000,53
1963,7000,AllPub,NAmes,1Fam,1Story,5,7,CBlock,Unf,1010.0,GasA,1134,0,1134,0.0,0.0,1,0,2,1,TA,6,0,Attchd,1.0,254.0,Y,0,16,0,0,4,WD ,135000,47
1352,13053,AllPub,BrkSide,1Fam,1.5Fin,6,7,BrkTil,Unf,833.0,GasA,1053,795,1848,0.0,0.0,1,1,4,1,Gd,8,1,Detchd,2.0,370.0,N,0,0,0,0,6,WD ,207000,85
1519,8400,AllPub,SWISU,1Fam,1.5Fin,6,5,PConc,Unf,1181.0,GasA,1390,304,1694,0.0,0.0,2,0,4,1,TA,7,1,Detchd,2.0,576.0,Y,342,0,128,0,6,WD ,136500,83
1305,6000,AllPub,OldTown,1Fam,1Story,4,7,CBlock,Unf,901.0,GasA,901,0,901,0.0,0.0,1,0,2,1,TA,4,0,Detchd,1.0,281.0,Y,0,0,0,0,8,WD ,107900,54
2014,6240,AllPub,BrkSide,1Fam,1.5Fin,6,5,BrkTil,Unf,861.0,GasA,861,548,1409,1.0,0.0,1,1,3,1,TA,6,1,Detchd,2.0,528.0,Y,225,0,84,0,3,WD ,126000,69
1,31770,AllPub,NAmes,1Fam,1Story,6,5,CBlock,Unf,1080.0,GasA,1656,0,1656,1.0,0.0,1,0,3,1,TA,7,2,Attchd,2.0,528.0,P,210,62,0,0,5,WD ,215000,50
1052,12474,AllPub,NridgHt,1Fam,2Story,10,5,PConc,Unf,1682.0,GasA,1742,590,2332,1.0,0.0,2,1,3,1,Ex,9,1,BuiltIn,3.0,846.0,Y,196,134,0,0,8,New,426000,1
622,9600,AllPub,NAmes,1Fam,1Story,5,7,CBlock,Unf,1113.0,GasA,1113,0,1113,0.0,0.0,1,0,3,1,Gd,5,1,Attchd,1.0,264.0,Y,0,80,120,0,7,WD ,147000,59
913,8574,AllPub,Crawfor,1Fam,1Story,6,8,BrkTil,Unf,816.0,GasA,1232,0,1232,0.0,0.0,1,0,3,1,Gd,6,1,Detchd,2.0,440.0,Y,0,0,180,0,10,WD ,147500,93
1058,14418,AllPub,NridgHt,1Fam,1Story,9,5,PConc,Unf,1950.0,GasA,1950,0,1950,1.0,0.0,2,0,2,1,Ex,7,1,Attchd,3.0,706.0,Y,156,207,0,0,5,WD ,383000,1
2348,10400,AllPub,NWAmes,1Fam,1Story,7,5,CBlock,Unf,1845.0,GasA,1872,0,1872,0.0,1.0,2,0,3,1,TA,6,1,Attchd,2.0,604.0,Y,197,39,0,0,6,WD ,241500,18
1527,15564,AllPub,Crawfor,1Fam,1.5Fin,6,6,BrkTil,Unf,676.0,GasA,676,588,1264,0.0,0.0,1,0,3,1,TA,6,0,Detchd,2.0,400.0,Y,424,0,0,0,1,WD ,147500,94
1011,13543,AllPub,StoneBr,1Fam,2Story,8,5,PConc,Unf,1168.0,GasA,1168,1332,2500,0.0,0.0,3,1,5,1,Ex,9,1,BuiltIn,3.0,683.0,Y,192,32,0,0,7,WD ,355000,3
1332,6130,AllPub,BrkSide,1Fam,1.5Unf,5,6,BrkTil,Unf,784.0,GasA,784,0,784,1.0,0.0,1,0,2,1,Gd,5,0,,0.0,0.0,Y,0,0,116,0,5,WD ,109500,84
709,5925,AllPub,OldTown,1Fam,1Story,2,4,BrkTil,,0.0,GasA,612,0,612,0.0,0.0,1,0,1,1,TA,4,0,Detchd,1.0,308.0,N,0,0,25,0,10,WD ,45000,69
209,24090,AllPub,ClearCr,1Fam,2Story,7,7,CBlock,Unf,1032.0,GasA,1207,1196,2403,0.0,0.0,2,0,4,1,TA,10,2,Attchd,1.0,349.0,Y,56,0,318,0,6,COD,244400,70
619,9600,AllPub,NAmes,1Fam,1Story,6,5,CBlock,Unf,1416.0,GasA,1644,0,1644,1.0,0.0,1,0,3,1,TA,7,2,Attchd,2.0,418.0,Y,110,0,0,0,10,WD ,167000,56
2150,8158,AllPub,CollgCr,1Fam,2Story,7,5,PConc,Unf,860.0,GasA,860,869,1729,0.0,0.0,2,1,3,1,Gd,7,0,Attchd,2.0,542.0,Y,386,63,0,0,8,WD ,200000,5
2704,5220,AllPub,SWISU,1Fam,1Story,5,3,BrkTil,Unf,830.0,GasA,879,0,879,0.0,0.0,1,0,2,1,TA,4,0,Detchd,1.0,180.0,P,0,108,0,0,1,WD ,80000,70
2839,8172,AllPub,Edwards,1Fam,1Story,5,7,CBlock,Unf,864.0,GasA,864,0,864,1.0,0.0,1,0,2,1,TA,5,0,Detchd,2.0,572.0,N,0,0,0,0,4,WD ,115000,51
1242,9000,AllPub,NAmes,1Fam,1Story,6,5,CBlock,Unf,1196.0,GasA,1196,0,1196,1.0,0.0,1,0,2,1,TA,6,1,Attchd,1.0,297.0,Y,0,44,0,0,5,WD ,139000,52
2714,7844,AllPub,Sawyer,1Fam,2Story,6,7,CBlock,Unf,672.0,GasA,672,728,1400,0.0,0.0,1,1,3,1,TA,6,1,Attchd,2.0,440.0,Y,0,0,0,0,3,WD ,149500,28
799,9084,AllPub,Edwards,1Fam,2Story,4,5,CBlock,Unf,755.0,GasA,755,755,1510,1.0,0.0,1,0,4,1,TA,7,1,Detchd,1.0,296.0,P,120,0,0,0,10,WD ,108000,69
1260,10800,AllPub,OldTown,2fmCon,2Story,4,7,BrkTil,,0.0,GasA,694,600,1294,0.0,0.0,2,0,3,2,TA,7,0,,0.0,0.0,N,220,114,210,0,8,WD ,106250,108
2107,8556,AllPub,CollgCr,1Fam,1Story,7,5,PConc,Unf,1240.0,GasA,1240,0,1240,0.0,0.0,2,0,2,1,Gd,5,0,Attchd,3.0,826.0,Y,140,93,0,0,5,WD ,194000,1
2486,9100,AllPub,Sawyer,1Fam,1Story,5,4,CBlock,Unf,988.0,GasA,988,0,988,1.0,0.0,1,0,3,1,TA,6,0,Detchd,2.0,624.0,Y,0,0,0,0,7,WD ,129500,44
1911,8668,AllPub,NAmes,Duplex,1Story,5,5,CBlock,Unf,1560.0,GasA,1560,0,1560,0.0,0.0,2,0,4,2,TA,8,0,Detchd,3.0,792.0,Y,0,0,0,0,5,WD ,126000,39
896,11767,AllPub,Edwards,1Fam,1Story,5,5,CBlock,Unf,1078.0,GasA,1368,0,1368,1.0,0.0,1,0,3,1,TA,6,0,Attchd,1.0,195.0,Y,0,41,211,0,6,WD ,120000,59
272,8400,AllPub,CollgCr,1Fam,1Story,7,5,PConc,Unf,1473.0,GasA,1484,0,1484,1.0,0.0,2,0,3,1,Gd,7,0,Attchd,2.0,606.0,Y,0,35,0,0,5,WD ,213000,6
2521,3874,AllPub,Greens,TwnhsE,1Story,8,5,CBlock,Unf,1226.0,GasA,1226,0,1226,1.0,0.0,1,0,1,1,Gd,4,1,Attchd,2.0,484.0,Y,133,78,0,0,7,WD ,190000,26
2324,8076,AllPub,Gilbert,1Fam,1Story,6,6,PConc,Unf,1160.0,GasA,1169,0,1169,0.0,1.0,2,0,3,1,TA,6,1,Attchd,2.0,402.0,Y,0,26,0,0,7,WD ,183500,13
1953,10090,AllPub,NAmes,1Fam,SLvl,7,5,CBlock,ALQ,725.0,GasA,1035,616,1651,0.0,1.0,2,0,4,1,TA,6,2,BuiltIn,1.0,276.0,Y,460,46,0,0,10,WD ,172000,44
887,8877,AllPub,Edwards,1Fam,1Story,4,6,CBlock,Unf,816.0,GasA,816,0,816,1.0,0.0,1,0,2,1,TA,3,1,Detchd,1.0,288.0,Y,0,0,0,0,5,WD ,100000,71
1479,11058,AllPub,CollgCr,1Fam,1Story,7,6,PConc,Unf,1564.0,GasA,1564,0,1564,0.0,0.0,2,0,3,1,Gd,6,0,Attchd,3.0,814.0,Y,0,24,0,0,2,WD ,218836,1
1317,10800,AllPub,OldTown,2fmCon,1.5Fin,6,7,BrkTil,Unf,482.0,GasA,1221,691,1912,0.0,0.0,2,0,3,2,TA,7,1,Detchd,2.0,672.0,Y,0,25,212,0,4,WD ,163000,103
1750,10936,AllPub,Gilbert,1Fam,1Story,7,5,PConc,Unf,1510.0,GasA,1525,0,1525,0.0,0.0,2,1,3,1,Gd,6,1,Attchd,2.0,534.0,Y,100,18,0,0,4,New,206580,1
2815,8461,AllPub,CollgCr,1Fam,2Story,6,5,PConc,Unf,728.0,GasA,728,728,1456,0.0,0.0,2,1,3,1,Gd,8,1,Attchd,2.0,390.0,Y,0,24,0,0,7,New,163990,1
2692,7518,AllPub,IDOTRR,1Fam,2Story,5,8,BrkTil,Unf,396.0,GasA,665,665,1330,0.0,0.0,1,0,3,1,TA,7,0,Detchd,1.0,390.0,N,0,72,45,0,7,WD ,116500,96
1090,8010,AllPub,Gilbert,1Fam,2Story,7,5,PConc,Unf,840.0,GasA,840,880,1720,0.0,0.0,2,1,3,1,Gd,7,1,BuiltIn,2.0,400.0,Y,138,48,0,0,7,WD ,188000,6
1912,10050,AllPub,NAmes,1Fam,SFoyer,5,6,CBlock,Unf,793.0,GasA,1280,0,1280,0.0,1.0,2,0,3,1,TA,6,1,Basment,2.0,432.0,Y,140,40,0,0,6,WD ,175000,41
1634,4740,AllPub,StoneBr,TwnhsE,1Story,8,5,CBlock,Unf,1166.0,GasA,1179,0,1179,1.0,0.0,2,0,2,1,TA,5,0,Attchd,2.0,480.0,Y,0,108,0,0,10,WD ,182000,19
1974,6978,AllPub,OldTown,1Fam,1Story,5,7,BrkTil,Unf,850.0,GasA,960,0,960,0.0,0.0,1,0,2,1,TA,5,0,Detchd,2.0,576.0,Y,0,0,116,0,4,WD ,103000,81
1764,11400,AllPub,NoRidge,1Fam,1Story,10,5,PConc,Unf,2633.0,GasA,2633,0,2633,1.0,0.0,2,1,2,1,Ex,8,2,Attchd,3.0,804.0,Y,314,140,0,0,3,WD ,466500,6
634,9240,AllPub,NAmes,1Fam,1Story,6,8,CBlock,Unf,988.0,GasA,988,0,988,1.0,0.0,2,0,3,1,Gd,6,0,Attchd,1.0,297.0,Y,156,0,0,0,6,WD ,149500,50
1683,2304,AllPub,NPkVill,Twnhs,1Story,7,7,CBlock,Unf,1061.0,GasA,1055,0,1055,0.0,0.0,2,0,2,1,TA,4,0,Attchd,1.0,319.0,Y,108,32,0,0,4,WD ,142500,29
2199,7223,AllPub,Crawfor,1Fam,1Story,5,5,PConc,Unf,1290.0,GasA,1422,0,1422,0.0,0.0,1,0,3,1,TA,6,0,Detchd,1.0,352.0,Y,0,0,64,0,4,WD ,136500,81
1018,12680,AllPub,NWAmes,1Fam,1Story,7,6,CBlock,Unf,1675.0,GasA,1688,0,1688,1.0,0.0,2,0,2,1,Ex,6,1,Attchd,2.0,528.0,Y,0,48,0,0,6,WD ,226500,20
14,10176,AllPub,Gilbert,1Fam,1Story,7,5,PConc,Unf,1300.0,GasA,1341,0,1341,1.0,0.0,1,1,2,1,Gd,5,1,Attchd,2.0,506.0,Y,192,0,0,0,2,WD ,171500,20
2782,10780,AllPub,CollgCr,1Fam,SLvl,5,5,CBlock,Unf,911.0,GasA,954,0,954,0.0,0.0,1,0,3,1,TA,6,0,Detchd,2.0,576.0,Y,0,0,0,0,7,WD ,132500,30
2626,8544,AllPub,NAmes,Duplex,1Story,3,4,Slab,,0.0,Wall,1040,0,1040,0.0,0.0,2,0,2,2,TA,6,0,Detchd,2.0,400.0,Y,0,0,0,0,5,WD ,87500,57
1175,10646,AllPub,Somerst,1Fam,2Story,7,5,PConc,Unf,858.0,GasA,872,917,1789,1.0,0.0,2,1,3,1,TA,7,1,Attchd,2.0,546.0,Y,0,0,0,0,6,WD ,223000,7
1232,8400,AllPub,NAmes,1Fam,1Story,6,9,CBlock,Unf,1319.0,GasA,1537,0,1537,1.0,0.0,1,1,3,1,Gd,7,1,Attchd,2.0,462.0,Y,0,36,0,0,7,COD,174000,46
2590,15428,AllPub,NAmes,1Fam,1Story,5,6,CBlock,Unf,884.0,GasA,884,0,884,1.0,0.0,1,0,2,1,TA,4,0,Attchd,1.0,270.0,Y,0,0,0,0,6,WD ,142000,55
2463,11216,AllPub,Somerst,1Fam,1Story,8,5,PConc,Unf,1489.0,GasA,1489,0,1489,0.0,0.0,2,0,3,1,Gd,7,1,Attchd,2.0,776.0,Y,0,140,0,0,6,New,232600,0
2358,10140,AllPub,NWAmes,1Fam,1Story,6,6,CBlock,LwQ,1040.0,GasA,1309,0,1309,1.0,0.0,1,1,3,1,Gd,5,1,Attchd,2.0,484.0,Y,265,0,0,648,1,WD ,181000,32
2911,3964,AllPub,MeadowV,TwnhsE,2Story,6,4,CBlock,Unf,942.0,GasA,1291,1230,2521,1.0,0.0,2,1,5,1,TA,10,1,Attchd,2.0,576.0,Y,728,20,0,0,6,WD ,151400,33
1699,11428,AllPub,NridgHt,1Fam,1Story,8,5,PConc,Unf,1626.0,GasA,1634,0,1634,0.0,0.0,2,0,3,1,Gd,7,1,Attchd,3.0,866.0,Y,0,44,0,0,5,WD ,250000,1
115,10421,AllPub,NWAmes,1Fam,2Story,7,5,CBlock,Unf,980.0,GasA,980,734,1714,0.0,0.0,2,1,3,1,TA,7,1,Attchd,2.0,496.0,Y,228,66,156,0,3,WD ,196500,22
1998,13500,AllPub,OldTown,1Fam,2.5Unf,7,8,PConc,Unf,819.0,GasA,1312,1142,2454,0.0,0.0,2,0,3,1,TA,8,1,Attchd,2.0,576.0,N,0,148,150,0,2,WD ,185000,128
589,9000,AllPub,NWAmes,1Fam,1Story,6,5,CBlock,Unf,1216.0,GasA,1216,0,1216,1.0,0.0,1,0,3,1,TA,5,0,Attchd,1.0,336.0,Y,0,0,0,0,8,WD ,113000,40
1641,8089,AllPub,StoneBr,1Fam,1Story,8,6,PConc,Unf,1419.0,GasA,1419,0,1419,1.0,0.0,2,0,2,1,Gd,7,1,Attchd,2.0,567.0,Y,140,0,0,0,10,New,392000,0
2821,9400,AllPub,Edwards,Duplex,SFoyer,6,5,CBlock,Unf,945.0,GasA,980,0,980,0.0,2.0,2,0,4,0,TA,4,0,,0.0,0.0,Y,0,0,0,0,10,WD ,127500,31
1846,2117,AllPub,Somerst,Twnhs,2Story,6,5,PConc,Unf,756.0,GasA,769,804,1573,0.0,0.0,2,1,3,1,Gd,4,0,Detchd,2.0,440.0,Y,0,32,0,0,9,WD ,177000,7
1805,10625,AllPub,Somerst,1Fam,2Story,6,5,PConc,Unf,1158.0,GasA,1158,1285,2443,0.0,0.0,2,1,4,1,Gd,9,1,BuiltIn,3.0,744.0,Y,193,127,0,0,6,WD ,265000,3
1853,8413,AllPub,Somerst,1Fam,2Story,8,5,PConc,Unf,1220.0,GasA,1220,1142,2362,1.0,0.0,2,1,3,1,Gd,8,2,Attchd,2.0,1105.0,Y,147,0,36,0,6,WD ,312500,9
1321,13500,AllPub,OldTown,1Fam,2.5Unf,10,9,BrkTil,Unf,1237.0,GasA,1521,1254,2775,0.0,0.0,3,1,3,1,Gd,9,1,Detchd,2.0,880.0,Y,105,502,0,0,7,WD ,325000,115
564,15676,AllPub,Veenker,1Fam,1Story,8,8,CBlock,Rec,2014.0,GasA,2014,0,2014,1.0,0.0,2,0,2,1,Gd,6,2,Attchd,3.0,864.0,Y,462,0,0,0,4,WD ,275000,29
1771,9950,AllPub,NoRidge,1Fam,2Story,7,5,PConc,Unf,1203.0,GasA,1214,1306,2520,0.0,0.0,2,1,4,1,Gd,9,1,Attchd,3.0,721.0,Y,224,114,0,0,6,WD ,290000,12
90,15410,AllPub,Sawyer,1Fam,1Story,6,6,CBlock,GLQ,1208.0,GasA,1494,0,1494,1.0,0.0,2,0,3,1,TA,7,2,Attchd,2.0,461.0,Y,296,0,186,0,4,WD ,169000,36
2684,6000,AllPub,BrkSide,1Fam,1Story,5,7,CBlock,Unf,616.0,GasA,616,0,616,0.0,0.0,1,0,2,1,TA,4,0,Detchd,1.0,205.0,Y,0,0,129,0,6,WD ,89000,85
13,8402,AllPub,Gilbert,1Fam,2Story,6,5,PConc,Unf,789.0,GasA,789,676,1465,0.0,0.0,2,1,3,1,TA,7,1,Attchd,2.0,393.0,Y,0,75,0,0,5,WD ,180400,12
445,10655,AllPub,NridgHt,1Fam,1Story,8,5,PConc,,3206.0,GasA,1629,0,1629,1.0,0.0,2,0,3,1,Gd,7,1,Attchd,3.0,880.0,Y,0,0,0,0,10,WD ,284000,6
1914,10150,AllPub,NAmes,1Fam,1Story,5,5,CBlock,Unf,912.0,GasA,912,0,912,0.0,0.0,1,0,2,1,TA,5,0,Attchd,1.0,275.0,Y,0,0,0,0,7,COD,114500,49
2811,10084,AllPub,CollgCr,1Fam,1Story,7,5,PConc,Unf,1552.0,GasA,1552,0,1552,0.0,0.0,2,0,3,1,Gd,7,0,Attchd,3.0,782.0,Y,144,20,0,0,7,New,212900,1
850,16285,AllPub,CollgCr,1Fam,1Story,7,5,PConc,Unf,1413.0,GasA,1430,0,1430,0.0,0.0,2,0,3,1,Gd,6,0,Attchd,2.0,605.0,Y,0,33,0,0,6,WD ,187100,8
1844,3230,AllPub,Somerst,TwnhsE,2Story,6,5,PConc,Unf,729.0,GasA,729,729,1458,0.0,0.0,2,1,2,1,TA,5,1,Detchd,2.0,440.0,Y,0,32,0,0,6,WD ,176000,8
2225,21579,AllPub,Crawfor,1Fam,1Story,6,6,PConc,Unf,1488.0,GasA,1488,0,1488,0.0,1.0,2,0,3,1,TA,7,2,Attchd,2.0,552.0,Y,0,0,216,0,9,CWD,215000,39
1477,8320,AllPub,CollgCr,1Fam,2Story,7,5,PConc,Unf,770.0,GasA,770,812,1582,0.0,0.0,2,1,3,1,Gd,6,0,Attchd,2.0,520.0,Y,0,45,0,0,9,WD ,185900,4
399,6960,AllPub,NAmes,1Fam,1Story,4,6,CBlock,BLQ,864.0,GasA,864,0,864,0.0,0.0,1,0,3,1,Gd,5,0,Detchd,2.0,660.0,Y,96,0,0,0,11,WD ,120500,39
2431,21930,AllPub,Gilbert,1Fam,2Story,5,5,PConc,Unf,732.0,GasA,734,1104,1838,0.0,0.0,2,1,4,1,TA,7,1,BuiltIn,2.0,372.0,Y,100,40,0,0,7,WD ,192140,1
1605,6600,AllPub,Mitchel,1Fam,1Story,5,9,CBlock,Unf,816.0,GasA,816,0,816,0.0,1.0,1,0,3,1,Gd,5,1,Attchd,1.0,264.0,Y,0,0,0,0,10,WD ,130500,26
897,8405,AllPub,Edwards,1Fam,1.5Fin,4,3,Slab,,0.0,Wall,1088,441,1529,0.0,0.0,2,0,4,1,TA,9,0,Detchd,1.0,240.0,N,92,0,185,0,4,WD ,98000,64
1426,11778,AllPub,CollgCr,1Fam,1Story,9,5,PConc,Unf,2271.0,GasA,2276,0,2276,1.0,0.0,2,0,3,1,Ex,7,2,Attchd,3.0,1348.0,Y,0,0,70,0,6,WD ,475000,0
2240,8967,AllPub,IDOTRR,1Fam,1Story,5,2,BrkTil,Unf,961.0,GasA,1077,0,1077,0.0,0.0,1,0,2,1,TA,6,0,Detchd,1.0,338.0,N,0,0,0,0,11,WD ,67000,87
1706,10562,AllPub,NridgHt,1Fam,2Story,8,5,PConc,Unf,1582.0,GasA,1610,551,2161,1.0,0.0,1,1,3,1,Ex,8,1,Attchd,3.0,789.0,Y,178,120,0,0,11,New,325624,0
2252,12864,AllPub,Mitchel,1Fam,1Story,7,5,PConc,Unf,1409.0,GasA,1409,0,1409,1.0,0.0,1,1,1,1,Gd,4,1,Attchd,2.0,576.0,Y,0,144,0,0,7,WD ,245000,5
1136,13695,AllPub,SawyerW,1Fam,1Story,5,5,PConc,Unf,1114.0,GasA,1114,0,1114,1.0,0.0,1,1,3,1,Gd,6,0,Detchd,2.0,576.0,Y,0,102,0,0,6,WD ,159000,4
1877,10289,AllPub,NAmes,1Fam,1Story,5,7,CBlock,Unf,1073.0,GasA,1073,0,1073,1.0,0.0,1,1,3,1,TA,6,0,Attchd,2.0,515.0,Y,0,0,0,0,6,WD ,156000,42
424,15431,AllPub,NridgHt,1Fam,1Story,10,5,PConc,ALQ,3094.0,GasA,2402,0,2402,1.0,0.0,2,0,2,1,Ex,10,2,Attchd,3.0,672.0,Y,0,72,0,0,4,WD ,555000,1
1182,11120,AllPub,Veenker,1Fam,1Story,6,6,PConc,Unf,1232.0,GasA,1232,0,1232,0.0,0.0,2,0,3,1,TA,6,0,Attchd,2.0,516.0,Y,0,0,0,0,6,WD ,162500,24
2750,9069,AllPub,SawyerW,Duplex,SFoyer,6,8,PConc,GLQ,1344.0,GasA,1440,0,1440,2.0,0.0,2,0,2,2,Gd,8,0,Attchd,4.0,920.0,Y,288,0,0,0,4,WD ,224500,13
1016,47280,AllPub,Gilbert,1Fam,1Story,6,5,CBlock,Unf,1488.0,GasA,1488,0,1488,0.0,0.0,2,1,3,1,TA,6,1,Attchd,2.0,738.0,Y,0,0,180,0,7,WD ,133000,58
2436,7875,AllPub,Gilbert,1Fam,2Story,7,5,PConc,Unf,783.0,GasA,807,702,1509,0.0,0.0,2,1,3,1,Gd,8,1,Attchd,2.0,393.0,Y,0,75,0,0,7,WD ,180000,3
1607,6600,AllPub,Mitchel,1Fam,1Story,5,6,CBlock,Unf,845.0,GasA,845,0,845,0.0,0.0,1,0,3,1,Gd,6,0,Attchd,1.0,264.0,Y,0,0,0,0,7,WD ,134500,26
2337,13682,AllPub,StoneBr,1Fam,2Story,10,5,PConc,Unf,1410.0,GasA,1426,1519,2945,0.0,0.0,3,1,3,1,Gd,10,1,BuiltIn,3.0,641.0,Y,192,0,37,0,10,New,438780,0
1233,9150,AllPub,NAmes,1Fam,SLvl,6,5,CBlock,Unf,1099.0,GasA,1431,0,1431,0.0,1.0,1,0,3,1,TA,6,1,Basment,1.0,296.0,Y,64,110,0,0,12,WD ,165000,46
419,7150,AllPub,NAmes,1Fam,1Story,5,5,CBlock,Unf,892.0,GasA,892,0,892,0.0,0.0,1,0,3,1,TA,5,0,Attchd,1.0,288.0,Y,0,0,0,0,7,WD ,100000,42
633,12285,AllPub,NAmes,1Fam,1Story,7,6,CBlock,Unf,1329.0,GasA,1329,0,1329,0.0,0.0,1,1,3,1,TA,5,2,Attchd,2.0,441.0,Y,0,0,203,0,8,WD ,176000,49
2722,17920,AllPub,Sawyer,1Fam,1Story,5,4,CBlock,Rec,1763.0,GasA,1779,0,1779,1.0,0.0,1,1,3,1,TA,6,1,Attchd,2.0,454.0,Y,0,418,0,0,7,WD ,170000,51
469,3684,AllPub,Blmngtn,TwnhsE,1Story,7,5,PConc,Unf,1373.0,GasA,1555,0,1555,0.0,0.0,2,0,2,1,Gd,7,1,Attchd,3.0,660.0,Y,143,20,0,0,6,WD ,174000,2
1365,7006,AllPub,IDOTRR,1Fam,1.5Fin,6,6,PConc,Unf,768.0,GasA,788,448,1236,1.0,0.0,2,0,3,1,TA,6,1,Detchd,1.0,384.0,Y,0,0,0,0,8,WD ,127000,83
1098,8390,AllPub,Gilbert,1Fam,2Story,7,5,PConc,Unf,831.0,GasA,873,778,1651,0.0,0.0,2,1,3,1,TA,7,1,BuiltIn,2.0,450.0,Y,0,103,0,0,5,WD ,185900,9
711,5784,AllPub,OldTown,1Fam,1Story,5,8,BrkTil,Unf,190.0,GasA,886,0,886,0.0,0.0,1,0,2,1,TA,4,0,Attchd,1.0,273.0,Y,144,20,80,0,12,WD ,91300,71
2808,9135,AllPub,CollgCr,1Fam,1Story,6,5,PConc,Unf,1682.0,GasA,1700,0,1700,1.0,0.0,2,0,3,1,Gd,7,0,Attchd,2.0,544.0,Y,192,23,0,0,5,WD ,200000,3
1959,10496,AllPub,NAmes,1Fam,1.5Fin,6,6,CBlock,Unf,1040.0,GasA,1168,678,1846,0.0,0.0,2,0,3,1,TA,7,1,Attchd,1.0,315.0,Y,0,0,0,0,1,WD ,143000,58
2720,13650,AllPub,Sawyer,1Fam,1.5Fin,5,5,CBlock,BLQ,1052.0,GasA,1252,668,1920,1.0,0.0,2,0,4,1,Gd,8,1,Attchd,2.0,451.0,Y,0,0,0,0,7,WD ,172500,48
2170,8308,AllPub,Edwards,1Fam,1Story,4,6,CBlock,LwQ,1088.0,GasA,1088,0,1088,0.0,0.0,1,0,2,1,TA,4,0,Detchd,2.0,520.0,P,0,0,0,0,6,COD,110000,44
603,9450,AllPub,NAmes,1Fam,1Story,4,5,CBlock,Unf,1040.0,GasA,1362,0,1362,1.0,0.0,1,0,3,1,TA,6,1,Attchd,3.0,768.0,Y,0,0,84,0,5,WD ,140000,52
2113,9317,AllPub,CollgCr,1Fam,1Story,6,5,PConc,Unf,1314.0,GasA,1314,0,1314,0.0,0.0,2,0,3,1,Gd,6,1,Attchd,2.0,440.0,Y,0,22,0,0,3,WD ,176432,1
1146,7153,AllPub,SawyerW,1Fam,1Story,6,5,CBlock,Unf,1278.0,GasA,1294,0,1294,1.0,0.0,2,0,3,1,Gd,6,0,Attchd,2.0,496.0,Y,112,51,0,0,6,WD ,179200,17
2105,8814,AllPub,CollgCr,1Fam,1Story,7,5,PConc,Unf,1274.0,GasA,1274,0,1274,1.0,0.0,2,0,3,1,Gd,6,0,Attchd,2.0,508.0,Y,264,98,0,0,1,New,203000,2
1786,9849,AllPub,Somerst,1Fam,1Story,7,6,PConc,Unf,1689.0,GasA,1689,0,1689,0.0,0.0,2,0,3,1,Gd,7,0,Attchd,3.0,954.0,Y,0,56,0,0,6,New,248328,0
961,14463,AllPub,Timber,1Fam,1Story,9,5,PConc,Unf,1641.0,GasA,1641,0,1641,1.0,0.0,2,0,3,1,Ex,7,0,Attchd,3.0,885.0,Y,0,95,0,0,1,WD ,316500,1
1405,5190,AllPub,Edwards,1Fam,1.5Fin,7,5,CBlock,Unf,570.0,GasA,617,462,1079,0.0,0.0,1,0,2,1,TA,5,1,Attchd,1.0,249.0,Y,135,0,0,0,1,WD ,125600,60
1324,9750,AllPub,OldTown,1Fam,1Story,5,6,CBlock,Unf,984.0,GasA,984,0,984,1.0,0.0,1,0,2,1,Fa,5,0,Detchd,1.0,308.0,N,0,0,0,0,6,WD ,110000,49
1986,6000,AllPub,OldTown,1Fam,1Story,4,4,PConc,Unf,960.0,GasA,960,0,960,0.0,0.0,1,0,2,1,Fa,5,0,Detchd,1.0,308.0,Y,0,0,168,0,7,WD ,108500,87
307,8712,AllPub,IDOTRR,1Fam,1Story,5,5,CBlock,Unf,540.0,GasA,1044,0,1044,0.0,0.0,1,0,2,1,Fa,4,0,Basment,2.0,504.0,N,0,0,0,0,6,WD ,55993,58
