lot_frontage,lot_area,utilities,neighborhood,bldg_type,house_style,overall_qual,foundation,bsmt_cond,bsmtfin_type_1,bsmtfin_sf_1,total_bsmt_sf,heating,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_cars,garage_area,paved_drive,wood_deck_sf,open_porch_sf,pool_area,sale_type,saleprice,age,garage_age
75.0,8004,AllPub,Somerst,1Fam,2Story,8,PConc,TA,GLQ,544.0,832.0,GasA,832,1935,1.0,2,1,TA,8,0,BuiltIn,2.0,552.0,Y,0,150,0,New,263435,0,0.0
60.0,6876,AllPub,IDOTRR,1Fam,1.5Fin,6,BrkTil,TA,Unf,0.0,1272.0,GasA,1272,1969,0.0,2,0,TA,9,1,Detchd,2.0,400.0,Y,0,34,0,COD,141000,70,70.0
72.02564102564102,8396,AllPub,Gilbert,1Fam,2Story,7,PConc,TA,Unf,0.0,847.0,GasA,847,1986,0.0,2,1,Gd,9,1,BuiltIn,2.0,434.0,Y,120,48,0,WD ,213000,5,5.0
73.0,9803,AllPub,Timber,1Fam,1Story,7,PConc,TA,Unf,0.0,1214.0,GasA,1214,1214,0.0,2,0,Gd,6,0,Attchd,2.0,520.0,Y,0,25,0,New,179781,1,0.0
48.0,6240,AllPub,NridgHt,TwnhsE,1Story,8,PConc,TA,GLQ,846.0,1342.0,GasA,1342,1342,1.0,2,0,Gd,6,1,Attchd,2.0,550.0,Y,0,35,0,WD ,234250,2,1.0
78.5945945945946,15498,AllPub,Timber,1Fam,1Story,8,CBlock,TA,ALQ,1165.0,1565.0,GasA,2898,2898,1.0,2,0,Gd,10,1,Attchd,2.0,665.0,Y,0,72,0,COD,287000,32,32.0
72.02564102564102,12891,AllPub,Gilbert,1Fam,2Story,8,PConc,TA,GLQ,651.0,870.0,GasA,878,2004,1.0,2,1,Gd,8,1,BuiltIn,3.0,644.0,Y,0,48,0,WD ,257500,7,7.0
60.0,6180,AllPub,BrkSide,1Fam,1Story,6,BrkTil,TA,Unf,0.0,960.0,GasA,986,986,0.0,1,0,TA,5,1,Detchd,1.0,180.0,Y,0,128,0,WD ,102000,81,81.0
57.0,7449,AllPub,IDOTRR,1Fam,1.5Unf,7,PConc,TA,Unf,0.0,637.0,GasA,1108,1108,0.0,1,0,Gd,6,1,Attchd,1.0,280.0,N,0,0,0,WD ,139400,77,77.0
60.0,10410,AllPub,OldTown,1Fam,1.5Fin,3,PConc,TA,Unf,0.0,672.0,GasA,694,1214,0.0,1,0,TA,6,0,Detchd,3.0,936.0,Y,216,0,0,WD ,105000,91,8.0
95.0,15865,AllPub,NAmes,1Fam,1Story,8,PConc,Gd,ALQ,351.0,2217.0,GasA,2217,2217,1.0,2,0,Gd,8,1,Attchd,2.0,621.0,Y,81,207,0,WD ,268000,37,37.0
66.93023255813954,19690,AllPub,Edwards,1Fam,SLvl,6,CBlock,TA,Unf,0.0,697.0,GasA,1575,2201,0.0,2,0,Gd,8,1,Attchd,2.0,432.0,Y,586,236,738,WD ,274970,40,40.0
43.0,3182,AllPub,Blmngtn,TwnhsE,1Story,7,PConc,TA,GLQ,16.0,1220.0,GasA,1220,1220,0.0,2,0,Gd,5,1,Attchd,2.0,397.0,Y,100,16,0,WD ,180000,4,4.0
60.0,9600,AllPub,OldTown,1Fam,2Story,7,BrkTil,TA,Rec,141.0,689.0,GasA,689,1378,0.0,2,0,Gd,7,1,Detchd,2.0,360.0,N,0,0,0,WD ,161000,80,80.0
60.0,11100,AllPub,Edwards,1Fam,1Story,4,CBlock,,,0.0,0.0,GasA,930,930,0.0,1,0,Gd,6,0,Detchd,1.0,308.0,Y,0,0,0,WD ,84900,64,64.0
70.0,13587,AllPub,NAmes,2fmCon,1Story,5,CBlock,TA,Rec,532.0,988.0,GasA,988,988,1.0,1,0,TA,5,0,Attchd,1.0,264.0,Y,0,0,0,WD ,119000,52,52.0
85.0,11447,AllPub,Timber,1Fam,1Story,8,PConc,TA,GLQ,1571.0,1964.0,GasA,1964,1964,1.0,2,1,Gd,7,1,Attchd,3.0,892.0,Y,0,265,0,WD ,370000,3,3.0
64.0,7242,AllPub,CollgCr,1Fam,1Story,7,PConc,TA,Unf,0.0,1270.0,GasA,1270,1270,0.0,2,0,Gd,6,0,Attchd,2.0,524.0,Y,0,96,0,WD ,175900,2,2.0
64.0,7018,AllPub,SawyerW,Duplex,2Story,5,Slab,,,0.0,0.0,GasA,1120,2240,0.0,2,0,TA,12,0,Detchd,2.0,528.0,Y,154,0,0,WD ,142953,30,30.0
50.0,9466,AllPub,Veenker,TwnhsE,1Story,8,PConc,TA,LwQ,457.0,1494.0,GasA,1494,1494,1.0,1,1,Gd,5,1,Attchd,2.0,478.0,Y,0,30,0,WD ,279700,13,13.0
70.0,8400,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,BLQ,623.0,1179.0,GasA,1364,1364,0.0,1,1,TA,6,1,Attchd,1.0,331.0,Y,0,60,0,WD ,132000,49,49.0
70.75324675324676,11050,AllPub,CollgCr,1Fam,2Story,9,PConc,TA,GLQ,904.0,1440.0,GasA,1476,2153,1.0,2,1,Ex,8,2,Attchd,3.0,736.0,Y,253,142,0,WD ,313000,9,9.0
60.0,11040,AllPub,IDOTRR,1Fam,1.5Fin,4,CBlock,TA,Rec,637.0,637.0,GasA,897,1336,0.0,1,1,TA,7,0,CarPort,1.0,570.0,Y,0,47,0,COD,108000,86,12.0
60.0,6931,AllPub,Edwards,1Fam,2Story,7,PConc,TA,Unf,0.0,746.0,GasA,760,1656,0.0,2,1,Gd,7,1,BuiltIn,2.0,397.0,Y,178,128,0,WD ,165400,5,5.0
65.0,12438,AllPub,CollgCr,1Fam,2Story,6,PConc,TA,Unf,0.0,781.0,GasA,795,1499,0.0,2,1,Gd,6,1,Attchd,2.0,473.0,Y,413,91,0,WD ,187000,11,11.0
174.0,15138,AllPub,NoRidge,1Fam,2Story,8,PConc,TA,GLQ,689.0,1462.0,GasA,1490,2794,1.0,2,1,Ex,9,1,Attchd,3.0,810.0,Y,0,146,0,WD ,403000,14,14.0
80.96551724137932,12046,AllPub,NWAmes,1Fam,2Story,6,CBlock,TA,LwQ,156.0,848.0,GasA,1118,2030,0.0,2,1,Gd,8,1,Attchd,2.0,551.0,Y,0,224,0,WD ,195000,31,31.0
100.0,9600,AllPub,NAmes,1Fam,SLvl,6,CBlock,TA,ALQ,600.0,1218.0,GasA,1254,1254,1.0,1,0,TA,6,1,Attchd,2.0,525.0,Y,0,0,0,WD ,158500,46,46.0
90.0,11367,AllPub,CollgCr,1Fam,2Story,8,PConc,TA,GLQ,932.0,1065.0,GasA,1091,1989,1.0,2,1,Gd,7,1,Attchd,2.0,586.0,Y,199,60,0,WD ,255000,4,4.0
56.0,26073,AllPub,Crawfor,1Fam,1Story,5,PConc,TA,Rec,1116.0,1898.0,GasA,1898,1898,0.0,2,1,TA,7,2,Attchd,2.0,484.0,Y,0,51,0,WD ,236500,52,52.0
65.0,7150,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,BLQ,725.0,988.0,GasA,988,988,1.0,1,0,TA,5,0,Detchd,1.0,360.0,Y,0,0,0,WD ,129250,41,33.0
100.0,15602,AllPub,Crawfor,1Fam,1Story,7,CBlock,TA,ALQ,1247.0,1501.0,GasA,1801,1801,1.0,2,0,TA,6,2,Attchd,2.0,484.0,Y,0,54,0,WD ,289000,51,51.0
76.0,10260,AllPub,Mitchel,Duplex,2Story,5,CBlock,,,0.0,0.0,GasA,936,1872,0.0,2,2,TA,8,0,Attchd,2.0,484.0,Y,0,0,0,WD ,100000,32,32.0
70.75324675324676,12728,AllPub,CollgCr,1Fam,2Story,8,PConc,TA,GLQ,1198.0,1531.0,GasA,1531,2439,1.0,2,1,Gd,7,1,Attchd,2.0,560.0,Y,184,121,0,WD ,275000,6,6.0
96.0,11690,AllPub,CollgCr,1Fam,2Story,8,PConc,TA,Unf,0.0,850.0,GasA,886,1764,0.0,2,1,Gd,7,1,Attchd,2.0,560.0,Y,120,29,0,WD ,207000,9,9.0
71.0,9230,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,GLQ,661.0,864.0,GasA,1200,1200,1.0,1,1,Gd,6,0,Detchd,2.0,884.0,Y,0,64,0,WD ,146000,41,29.0
21.0,1890,AllPub,BrDale,Twnhs,2Story,6,CBlock,TA,ALQ,282.0,494.0,GasA,494,1030,0.0,1,1,TA,6,0,Detchd,1.0,264.0,Y,0,0,0,WD ,116000,34,33.0
70.75324675324676,9375,AllPub,CollgCr,1Fam,2Story,7,PConc,TA,GLQ,739.0,1057.0,GasA,1057,2034,1.0,2,1,Gd,8,0,Attchd,2.0,645.0,Y,576,36,0,WD ,219500,12,11.0
48.0,3480,AllPub,NridgHt,TwnhsE,1Story,7,PConc,TA,Unf,0.0,1405.0,GasA,1405,1405,0.0,2,0,Gd,6,1,Attchd,2.0,478.0,Y,148,36,0,WD ,173000,6,6.0
66.93023255813954,17140,AllPub,Edwards,1Fam,1Story,4,CBlock,TA,ALQ,1059.0,1134.0,GasA,1229,1229,0.0,1,0,TA,6,0,Attchd,1.0,284.0,Y,0,0,0,WD ,135000,53,53.0
70.0,8749,AllPub,CollgCr,1Fam,2Story,7,PConc,TA,GLQ,654.0,979.0,GasA,992,1932,1.0,2,1,Gd,7,1,Attchd,2.0,610.0,Y,0,120,0,WD ,213000,4,4.0
91.0,11375,AllPub,Sawyer,1Fam,1Story,6,CBlock,TA,Rec,736.0,967.0,GasA,1299,1299,0.0,1,0,Gd,6,1,Attchd,2.0,494.0,Y,81,0,0,WD ,150000,53,53.0
53.0,3922,AllPub,Blmngtn,TwnhsE,1Story,7,PConc,TA,Unf,0.0,1258.0,GasA,1402,1402,0.0,0,2,Gd,7,1,Attchd,3.0,648.0,Y,120,16,0,New,194201,1,1.0
43.0,3182,AllPub,Blmngtn,TwnhsE,1Story,7,PConc,TA,GLQ,16.0,1346.0,GasA,1504,1504,0.0,2,0,Gd,7,1,Attchd,2.0,457.0,Y,156,0,0,WD ,181000,4,4.0
75.0,9750,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,Rec,608.0,1442.0,GasA,1442,1442,0.0,1,1,TA,7,0,Attchd,1.0,301.0,Y,0,0,0,COD,157900,49,49.0
72.0,13426,AllPub,CollgCr,1Fam,2Story,7,PConc,TA,GLQ,894.0,951.0,GasA,951,1779,1.0,2,1,Gd,7,1,Attchd,2.0,586.0,Y,208,107,0,WD ,217000,7,7.0
85.0,10574,AllPub,Somerst,1Fam,2Story,8,PConc,TA,Unf,0.0,1082.0,GasA,1082,1953,0.0,2,1,Gd,9,1,Attchd,3.0,1043.0,Y,160,50,0,WD ,252000,4,4.0
70.0,8726,AllPub,CollgCr,1Fam,2Story,7,PConc,TA,Unf,0.0,872.0,GasA,872,1909,0.0,2,1,Gd,8,0,BuiltIn,2.0,529.0,Y,0,108,0,WD ,197000,4,4.0
62.0,7984,AllPub,Gilbert,1Fam,2Story,7,PConc,TA,Unf,0.0,868.0,GasA,868,1630,0.0,2,1,Gd,7,1,BuiltIn,2.0,436.0,Y,120,48,0,WD ,189500,5,5.0
45.0,8248,AllPub,Edwards,1Fam,1.5Fin,5,BrkTil,TA,Unf,0.0,686.0,GasW,686,1250,0.0,1,1,Fa,7,0,Detchd,1.0,280.0,P,207,0,0,WD ,116000,88,51.0
80.96551724137932,9790,AllPub,NWAmes,1Fam,1Story,6,CBlock,TA,ALQ,569.0,1328.0,GasA,1328,1328,1.0,1,1,TA,6,2,Attchd,2.0,528.0,Y,0,26,0,WD ,143000,47,47.0
60.0,7200,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,BLQ,534.0,876.0,GasA,988,988,0.0,1,0,TA,6,0,Attchd,1.0,276.0,Y,0,80,0,WD ,119000,57,57.0
60.0,7200,AllPub,NAmes,1Fam,1.5Fin,6,CBlock,TA,Rec,673.0,854.0,GasA,854,1278,0.0,1,0,TA,6,0,Attchd,1.0,240.0,Y,0,0,0,WD ,127500,54,54.0
65.0,8125,AllPub,Somerst,1Fam,2Story,6,PConc,TA,Unf,0.0,858.0,GasA,858,1716,0.0,2,1,Gd,7,0,Attchd,2.0,615.0,Y,0,53,0,WD ,200825,1,1.0
60.0,8088,AllPub,Edwards,1Fam,1Story,2,BrkTil,TA,Unf,0.0,498.0,GasA,498,498,0.0,1,0,TA,3,0,Detchd,1.0,216.0,N,0,0,0,ConLD,35000,84,84.0
80.96551724137932,12511,AllPub,NWAmes,1Fam,2Story,7,PConc,TA,ALQ,988.0,1420.0,GasA,1420,2840,0.0,2,1,Gd,8,2,Attchd,4.0,1314.0,Y,0,16,0,WD ,292500,30,30.0
21.0,1869,AllPub,BrDale,Twnhs,2Story,6,CBlock,TA,Rec,321.0,483.0,GasA,483,987,0.0,1,1,TA,5,0,Detchd,1.0,280.0,Y,0,0,0,WD ,106000,38,21.0
94.0,9259,AllPub,Sawyer,1Fam,1Story,4,BrkTil,TA,Unf,0.0,660.0,GasA,756,756,0.0,1,0,TA,4,0,Detchd,2.0,440.0,N,80,0,0,WD ,85000,83,65.0
129.0,16770,AllPub,NridgHt,1Fam,1Story,8,PConc,TA,GLQ,1196.0,1712.0,GasA,1712,1712,1.0,2,0,Gd,8,1,Attchd,3.0,701.0,Y,218,183,0,WD ,286500,7,7.0
53.0,4043,AllPub,NPkVill,TwnhsE,1Story,6,CBlock,TA,ALQ,360.0,1069.0,GasA,1069,1069,0.0,2,0,TA,4,1,Attchd,2.0,440.0,Y,0,55,0,WD ,127500,33,33.0
75.0,9000,AllPub,Somerst,1Fam,1Story,7,PConc,TA,Unf,0.0,1335.0,GasA,1335,1335,0.0,2,0,Gd,6,0,Attchd,2.0,575.0,Y,0,210,0,New,210400,1,0.0
62.0,12677,AllPub,NridgHt,TwnhsE,1Story,8,PConc,TA,GLQ,1218.0,1518.0,GasA,1518,1518,0.0,1,1,Ex,6,1,Attchd,2.0,588.0,Y,185,140,0,WD ,274000,5,5.0
107.0,12852,AllPub,Timber,1Fam,2Story,8,PConc,TA,GLQ,770.0,920.0,GasA,920,1780,1.0,2,1,Gd,6,1,Attchd,2.0,612.0,Y,0,192,0,New,264966,1,1.0
60.0,10320,AllPub,IDOTRR,1Fam,1.5Fin,4,CBlock,Fa,Unf,0.0,771.0,GasA,866,1484,0.0,2,0,TA,6,0,Detchd,1.0,264.0,N,14,211,0,COD,50000,97,97.0
60.0,10800,AllPub,OldTown,1Fam,1.5Fin,5,PConc,TA,LwQ,686.0,686.0,GasA,966,1652,1.0,2,0,TA,7,0,Detchd,1.0,416.0,Y,0,0,0,WD ,139000,95,49.0
67.84615384615384,19522,AllPub,Veenker,1Fam,2Story,7,PConc,TA,GLQ,727.0,1223.0,GasA,1271,2503,1.0,2,1,Gd,7,1,Attchd,2.0,564.0,Y,0,99,0,WD ,300000,17,17.0
75.0,13860,AllPub,NAmes,1Fam,SLvl,8,CBlock,TA,GLQ,1410.0,1952.0,GasA,2000,2704,1.0,2,1,Ex,9,3,Attchd,2.0,538.0,Y,269,111,0,WD ,345000,37,37.0
73.0,11927,AllPub,CollgCr,1Fam,1Story,8,PConc,TA,BLQ,408.0,1556.0,GasA,1592,1592,0.0,2,0,Gd,7,1,Attchd,2.0,484.0,Y,120,35,0,WD ,228000,13,13.0
72.02564102564102,11950,AllPub,Gilbert,1Fam,SLvl,7,PConc,TA,Unf,0.0,384.0,GasA,754,1394,0.0,2,1,Gd,7,1,BuiltIn,2.0,400.0,Y,100,0,0,WD ,165500,4,4.0
57.0,9906,AllPub,OldTown,1Fam,2Story,4,CBlock,TA,Unf,0.0,686.0,GasA,810,1328,0.0,1,0,TA,8,0,Detchd,1.0,210.0,Y,0,172,0,WD ,107000,81,66.0
41.0,4923,AllPub,StoneBr,TwnhsE,1Story,8,PConc,TA,GLQ,1153.0,1593.0,GasA,1593,1593,1.0,1,1,Ex,5,1,Attchd,2.0,682.0,Y,0,120,0,WD ,286000,7,7.0
60.0,7879,AllPub,IDOTRR,1Fam,1Story,4,CBlock,TA,Rec,495.0,720.0,GasA,720,720,0.0,1,0,TA,4,0,,0.0,0.0,N,0,523,0,WD ,34900,89,0.0
66.0,7800,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,Rec,312.0,912.0,GasA,912,912,0.0,1,0,TA,5,0,Attchd,1.0,288.0,Y,0,0,0,WD ,115000,42,42.0
47.25,3196,AllPub,Blmngtn,TwnhsE,1Story,8,PConc,TA,Unf,0.0,1273.0,GasA,1456,1456,0.0,2,0,Gd,7,1,Attchd,2.0,400.0,Y,143,20,0,WD ,215000,3,3.0
68.0,9928,AllPub,OldTown,1Fam,2Story,7,BrkTil,TA,Unf,0.0,672.0,GasA,1272,1944,0.0,2,0,TA,8,0,Detchd,1.0,216.0,N,24,28,0,WD ,179900,94,94.0
60.05882352941177,6820,AllPub,StoneBr,TwnhsE,1Story,8,PConc,TA,GLQ,368.0,1488.0,GasA,1502,1502,1.0,1,1,Gd,4,0,Attchd,2.0,528.0,Y,0,54,0,WD ,212000,25,25.0
50.0,13128,AllPub,Gilbert,1Fam,2Story,8,PConc,TA,Unf,0.0,1074.0,GasA,1074,2064,0.0,2,1,Gd,7,1,Attchd,2.0,527.0,Y,0,119,0,WD ,250000,1,1.0
52.0,6240,AllPub,BrkSide,1Fam,1.5Fin,5,BrkTil,TA,Unf,0.0,1042.0,GasA,1042,1576,0.0,1,0,TA,8,1,Detchd,1.0,225.0,Y,0,0,0,WD ,149000,78,78.0
72.02564102564102,8000,AllPub,Gilbert,1Fam,2Story,6,PConc,TA,GLQ,219.0,773.0,GasA,773,1658,1.0,2,1,TA,8,1,Attchd,2.0,431.0,Y,224,84,0,WD ,188000,13,13.0
60.0,10410,AllPub,OldTown,1Fam,1Story,3,PConc,TA,Unf,0.0,713.0,GasA,713,713,0.0,1,0,Gd,5,0,Detchd,1.0,371.0,N,0,75,0,WD ,99800,76,70.0
60.0,10800,AllPub,OldTown,1Fam,2Story,7,BrkTil,TA,Unf,0.0,718.0,GasA,1576,2554,0.0,1,1,TA,8,0,Detchd,2.0,704.0,P,0,48,0,WD ,159500,117,11.0
67.0,13300,AllPub,Gilbert,1Fam,SLvl,7,PConc,TA,GLQ,326.0,384.0,GasA,744,1374,1.0,2,1,Gd,7,1,BuiltIn,2.0,400.0,Y,100,0,0,WD ,184500,6,6.0
69.0,9588,AllPub,CollgCr,1Fam,2Story,8,PConc,TA,Unf,0.0,1482.0,GasA,1482,2574,0.0,2,1,Ex,10,1,BuiltIn,3.0,868.0,Y,0,148,0,New,276000,0,0.0
24.0,2308,AllPub,NPkVill,TwnhsE,2Story,6,CBlock,TA,ALQ,556.0,804.0,GasA,804,1548,1.0,2,1,Gd,7,1,Detchd,2.0,440.0,Y,48,0,0,WD ,155000,31,31.0
83.0,13383,AllPub,Mitchel,1Fam,1Story,5,CBlock,TA,BLQ,594.0,1188.0,GasA,1404,1404,0.0,2,0,TA,7,1,Attchd,2.0,504.0,Y,0,16,0,WD ,160000,40,40.0
85.0,9350,AllPub,NAmes,1Fam,2Story,5,CBlock,TA,ALQ,360.0,720.0,GasA,720,1440,0.0,1,1,TA,7,1,Attchd,2.0,480.0,Y,0,32,0,WD ,157500,42,42.0
76.0,9892,AllPub,Mitchel,1Fam,1Story,8,PConc,Gd,GLQ,1341.0,1679.0,GasA,1803,1803,1.0,2,1,Gd,6,2,Attchd,2.0,482.0,Y,129,64,0,WD ,285000,16,16.0
67.0,8777,AllPub,Edwards,Duplex,1.5Fin,5,CBlock,TA,ALQ,1084.0,1272.0,GasA,1272,2200,2.0,2,2,TA,9,0,,0.0,0.0,N,0,70,0,WD ,145900,108,0.0
85.0,10541,AllPub,SawyerW,1Fam,SLvl,7,PConc,TA,Unf,0.0,672.0,GasA,1302,2037,0.0,2,1,Gd,8,1,Attchd,2.0,472.0,Y,100,33,0,WD ,229000,12,12.0
60.0,10284,AllPub,OldTown,1Fam,1.5Fin,4,CBlock,TA,ALQ,1030.0,1151.0,GasA,845,1281,1.0,2,0,TA,6,0,Detchd,2.0,580.0,Y,0,0,0,WD ,128500,82,29.0
84.0,9660,AllPub,NoRidge,1Fam,2Story,8,PConc,TA,GLQ,791.0,1044.0,GasA,1079,1976,1.0,2,1,Gd,7,1,Attchd,3.0,885.0,Y,210,31,0,WD ,286000,8,8.0
88.0,10179,AllPub,Gilbert,1Fam,2Story,6,PConc,TA,ALQ,847.0,945.0,GasA,945,1608,0.0,2,1,TA,7,1,Attchd,2.0,470.0,Y,252,30,0,WD ,189500,12,12.0
75.0,9533,AllPub,NAmes,1Fam,1Story,5,Slab,,,0.0,0.0,GasA,1210,1210,0.0,1,1,TA,7,0,Attchd,1.0,616.0,Y,208,0,0,ConLD,102900,56,56.0
53.0,5830,AllPub,BrkSide,1Fam,1.5Fin,5,CBlock,TA,Rec,788.0,988.0,GasA,1030,1612,0.0,1,1,TA,7,0,Detchd,1.0,363.0,Y,0,0,0,WD ,128500,60,60.0
75.19245283018869,12099,AllPub,NAmes,1Fam,1.5Fin,5,CBlock,Fa,LwQ,198.0,1216.0,GasA,1216,1728,1.0,1,0,TA,7,1,Attchd,1.0,371.0,Y,200,0,0,WD ,156000,54,54.0
88.0,12665,AllPub,Timber,1Fam,2Story,8,PConc,Gd,Unf,0.0,1094.0,GasA,1133,2482,0.0,2,1,Gd,9,1,BuiltIn,3.0,642.0,Y,144,39,0,WD ,281213,2,2.0
313.0,27650,AllPub,NAmes,1Fam,1Story,7,CBlock,TA,GLQ,425.0,585.0,GasA,2069,2069,1.0,2,0,Gd,9,1,Attchd,2.0,505.0,Y,0,0,0,WD ,242000,48,48.0
75.19245283018869,17600,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,BLQ,1270.0,1478.0,GasA,1478,1478,1.0,2,0,TA,6,2,Attchd,2.0,498.0,Y,0,40,0,WD ,157500,49,49.0
62.0,7162,AllPub,Edwards,1Fam,2Story,7,PConc,TA,Unf,0.0,796.0,GasA,806,1724,0.0,2,1,Gd,8,1,BuiltIn,2.0,616.0,Y,168,57,0,WD ,196500,3,3.0
70.75324675324676,8685,AllPub,CollgCr,1Fam,1Story,7,PConc,TA,GLQ,846.0,1425.0,GasA,1425,1425,1.0,2,0,TA,5,0,Attchd,2.0,591.0,Y,0,130,0,WD ,193000,8,8.0
52.0,6240,AllPub,BrkSide,1Fam,1.5Fin,5,BrkTil,TA,Rec,48.0,672.0,GasA,899,1322,1.0,1,0,TA,7,0,Detchd,1.0,280.0,Y,0,0,0,WD ,132000,68,68.0
58.0,6451,AllPub,OldTown,1Fam,2Story,7,Stone,TA,Rec,208.0,712.0,GasA,848,1428,1.0,1,0,TA,7,0,Detchd,2.0,576.0,Y,264,0,0,WD ,139900,106,21.0
73.0,8760,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,Unf,0.0,1194.0,GasA,1194,1194,1.0,1,0,TA,6,0,Attchd,1.0,312.0,Y,0,0,0,WD ,148000,51,51.0
86.29411764705883,12568,AllPub,NridgHt,1Fam,2Story,8,PConc,TA,GLQ,669.0,895.0,GasA,895,1818,1.0,2,1,Ex,8,1,Attchd,3.0,774.0,Y,196,104,0,New,281500,0,0.0
99.0,13069,AllPub,NridgHt,1Fam,2Story,8,PConc,TA,Unf,0.0,1706.0,GasA,1718,2956,0.0,2,1,Ex,11,1,BuiltIn,3.0,916.0,Y,194,50,0,WD ,342000,3,3.0
140.0,11080,AllPub,Mitchel,1Fam,SLvl,6,CBlock,TA,GLQ,576.0,1128.0,GasA,1210,1210,1.0,2,0,TA,6,0,Attchd,2.0,528.0,Y,0,0,0,WD ,148000,31,31.0
70.0,10759,AllPub,Sawyer,1Fam,1.5Fin,5,CBlock,TA,LwQ,190.0,1001.0,GasA,1001,1641,0.0,2,0,TA,5,1,Detchd,2.0,490.0,Y,0,0,0,WD ,140000,36,36.0
69.0,8973,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,Rec,567.0,1008.0,GasA,1053,1053,0.0,1,1,Ex,6,0,2Types,2.0,750.0,Y,0,80,0,WD ,150000,48,8.0
97.0,10990,AllPub,NoRidge,1Fam,2Story,7,PConc,TA,GLQ,851.0,1064.0,GasA,1064,2125,1.0,2,1,Gd,12,2,Attchd,2.0,576.0,Y,168,0,0,WD ,279500,12,12.0
35.0,3675,AllPub,Edwards,TwnhsE,SFoyer,6,PConc,TA,GLQ,467.0,547.0,GasA,1072,1072,1.0,1,0,Gd,5,0,Basment,2.0,525.0,Y,0,44,0,WD ,140000,2,2.0
65.0,8385,AllPub,Mitchel,Duplex,1Story,6,CBlock,TA,Unf,0.0,1664.0,GasA,1664,1664,0.0,2,0,TA,10,0,2Types,2.0,616.0,Y,0,0,0,WD ,145000,28,28.0
26.0,5858,AllPub,NAmes,TwnhsE,1Story,7,PConc,TA,GLQ,1051.0,1405.0,GasA,1337,1337,1.0,2,0,Gd,5,1,Attchd,2.0,511.0,Y,203,68,0,WD ,184000,11,11.0
40.0,3880,AllPub,Greens,Twnhs,1Story,8,CBlock,TA,GLQ,1052.0,1226.0,GasA,1226,1226,1.0,1,0,Gd,4,1,Attchd,2.0,484.0,Y,223,78,0,WD ,206000,32,32.0
21.0,1504,AllPub,MeadowV,Twnhs,2Story,4,CBlock,TA,BLQ,252.0,546.0,GasA,546,1092,0.0,1,1,TA,5,0,Attchd,1.0,253.0,Y,0,0,0,WD ,85500,35,35.0
74.0,11988,AllPub,Crawfor,1Fam,2Story,6,CBlock,TA,LwQ,326.0,715.0,GasA,849,1660,0.0,1,1,TA,6,1,Detchd,1.0,240.0,Y,0,0,0,WD ,188700,74,69.0
80.0,10928,AllPub,NWAmes,1Fam,1Story,6,PConc,TA,LwQ,363.0,1427.0,GasA,1671,1671,0.0,2,0,TA,7,1,Attchd,2.0,484.0,Y,252,55,0,WD ,200000,31,31.0
74.0,10778,AllPub,SawyerW,1Fam,SLvl,7,PConc,TA,GLQ,460.0,1054.0,GasA,1061,1061,1.0,1,1,Gd,4,0,Attchd,2.0,462.0,Y,114,36,0,WD ,162000,19,19.0
60.0,10200,AllPub,Sawyer,1Fam,1Story,5,PConc,TA,Unf,0.0,672.0,GasA,672,672,0.0,1,0,TA,4,0,Detchd,1.0,240.0,N,168,0,0,WD ,108000,68,68.0
80.96551724137932,9373,AllPub,NWAmes,1Fam,1Story,5,CBlock,TA,ALQ,1333.0,1621.0,GasA,1621,1621,1.0,2,0,TA,7,2,Attchd,2.0,478.0,Y,0,0,0,WD ,213000,34,34.0
93.0,12085,AllPub,NridgHt,1Fam,1Story,8,PConc,TA,GLQ,1004.0,1734.0,GasA,1734,1734,1.0,2,0,Ex,7,1,Attchd,3.0,928.0,Y,0,0,0,New,318000,0,0.0
90.0,8100,AllPub,OldTown,1Fam,2.5Unf,5,PConc,TA,Unf,0.0,849.0,GasA,1075,2138,0.0,2,0,TA,11,0,Detchd,2.0,360.0,N,40,156,0,WD ,106000,111,99.0
114.0,19950,AllPub,Edwards,1Fam,2Story,6,PConc,TA,Unf,0.0,672.0,GasA,1337,2009,0.0,2,0,TA,8,2,2Types,3.0,795.0,P,0,42,0,WD ,235000,78,78.0
77.0,9320,AllPub,NAmes,1Fam,1Story,4,CBlock,TA,ALQ,569.0,950.0,GasA,1225,1225,1.0,1,1,TA,6,0,,0.0,0.0,Y,352,0,0,WD ,128950,51,0.0
80.0,10197,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,ALQ,288.0,1362.0,GasA,1362,1362,1.0,1,1,TA,6,1,Attchd,2.0,504.0,Y,0,20,0,COD,163000,47,47.0
